"obj","museum","text","technique"
"http://data.silknow.org/object/5fc77b99-c8b2-3e4d-bbcf-76d0b042e06f","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/4d4de2e5-77a8-34d6-9c72-21797a8286b8","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/4d4de2e5-77a8-34d6-9c72-21797a8286b8","http://data.silknow.org/graph/cer","Dibujo de raso rojo sobre fondo amarillo con ligamento de sarga. La trama de seda amarilla va superpuesta a la de cáñamo.  Motivo decorativo grande e incompleto. Ambas orillas tienen otra de color amarillo sobre la trama de cáñamo.  Tema lanceolado constituido por hojas asimétricas y esquemáticas que terminan en una corona. En el interior de este espacio un florón esquematizado.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/2bf2ff64-15e4-363f-b26c-d7f87e55c432","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/2bf2ff64-15e4-363f-b26c-d7f87e55c432","http://data.silknow.org/graph/cer","Pieza formada por dos fragmentos cosidos en el centro. Pequeño dobladillo alrededor. De color rojo. Decoración formada por red de rombos formados por cintas que se entrecruzan formando ochos, en el interior un florón con núcleo de perfil lotiforme con corona de hojas pequeñas, cercado todo ello por hojas y flores entrelazadas, el interior de las cintas se decora con un ajedrezado.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/89f00d5b-3e2c-3f24-af62-2bfa897c4f8c","http://data.silknow.org/graph/cer","Tejido de fondo de color rojo y motivos en blanco. Decoración de motivos: hojas y formas geométricas y vegetales a modo de eses con ganchos, ordenados en losange. Tiene los dos orillos en blanco y amarillo con ligamento de tafetán. Forro de lienzo engomado, de color rojizo.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/89f00d5b-3e2c-3f24-af62-2bfa897c4f8c","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/24f95762-40a9-377a-b591-53713c6095ad","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/24f95762-40a9-377a-b591-53713c6095ad","http://data.silknow.org/graph/cer","Tres fragmentos. El fragmento es de color azul, en el que el diseño en raso, por efecto de la urdimbre, destaca sobre un fondo con ligamento tafetán. La escena representada se compone de cañones y figuras que los manipulan. En el espacio interior, castillos coronados con tres banderas y en el centro una composición formada por tambores, trompetas, sables y banderas.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/d34d2e8a-5fc5-3f2b-b101-ac1e588a1710","http://data.silknow.org/graph/cer","Fragmento con derecho de color salmón y revés rosa. Los motivos decorativos en blanco:  motivos florales, fundamentalmente flores grandes que terminan en flor de loto. Dos orillos de color azul sobre fondo blanco.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/d34d2e8a-5fc5-3f2b-b101-ac1e588a1710","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/d34d2e8a-5fc5-3f2b-b101-ac1e588a1710","http://data.silknow.org/graph/cer","Presenta influencia oriental.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/d135c3a8-c594-30b9-bb3b-a03ff05839d5","http://data.silknow.org/graph/cer","Por el tipo de técnica con el que ha sido realizado -damasco- y la decoración de carácter fantástico que presenta, se puede incluir en la tipología de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. La gran dimensión del ""rapport"" y la presencia de tallos que unen los distintos motivos que componen la decoración permiten datarlo entre 1705 y 1710. Se conserva un paralelo en la Fundación Abegg-Stiftung, catalogado como tejido fabricado en Lyon a finales siglo XVII [ACKERMANN, Hans Christoph, Seidengewebe des 18.Jahrhunderts. I. Bizarre seiden. Abegg-Stiftung Riggisberg, Suiza, 2000, pp. 84-85, ficha 30].","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/d135c3a8-c594-30b9-bb3b-a03ff05839d5","http://data.silknow.org/graph/cer","Nueve fragmentos que corresponden a un mismo tejido de damasco verde decorado con distintas figuras y motivos realizados en seda roja e hilo metálico plateado y dorado. Sobre fondo de damasco decorado con motivos vegetales, se suceden figuras de carácter fantástico ordenadas en franjas horizontales en las que aparecen representadas una figura masculina tañendo una trompeta natural y sentada sobre una flor, una serpiente enroscada sobre un tallo vegetal, formas arquitectónicas fantásticas, una figura femenina semidesnuda coronada montada en un carro (¿Cibeles?) y un pavo real. Las dimensiones de los fragmentos impiden conocer las dimensiones del ancho del telar y del ""rapport"", y ninguno conserva orillo.  
  
Ligamentos:  
-Damasco realizado en raso de 5 por urdimbre [brillo] y tafetán [mate] [base]   
-Tramas dobles de hilo metálico dorado espolinadas que ligan en sarga [decoración]  
-Tramas espolinadas de seda roja, hilo metálico doradoy plateado [decoración]  
-Briscado [decoración]","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/d135c3a8-c594-30b9-bb3b-a03ff05839d5","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/175637dc-252f-3d46-aabe-3a1ac65320a5","http://data.silknow.org/graph/cer","V. Miguel y Badia, pg. 284 fig. 14, lo considera de reminiscencia mudéjar, siglo XV o principios del XVI.  
Tiene un paralelo en la colección de los Musée royaux d´Art et d´Histoire de Bruselas, en seda verde y amarilla (Herrea, I., 1901, Collection d´Anciennes Étoffes, nº 360, p. 170). En él se recoge otros paralelos en el Victoria and ALbert Museum de Londres y en el Museo de Nuremberg. Se considera trabajo holandés de los siglos XVI-XVII o italiano del siglo XVI.  
Catálogo del Museo de Artes Decortivas de Barcelona, pg., 61, nº 89: trabajo español del siglo XVI","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/175637dc-252f-3d46-aabe-3a1ac65320a5","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/175637dc-252f-3d46-aabe-3a1ac65320a5","http://data.silknow.org/graph/cer","Fragmento textil, de damasco azul y rojo decorado con motivo figurado de leones rampantes afrontados, dispuestos en motivos romboidales, también motivos de flores. Hilos de urdimbre de color rojo y trama azul. Ligamento de tafetán largo 3:1, combinando el efecto de trama y el de urdimbre.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/932bf2c3-b35a-36f6-8a97-651b17d6e027","http://data.silknow.org/graph/cer","Tejido de damasco, verde y amarillo. Motivo decorativo incompleto. La mitad de un espacio es romboidal, delimitado por cintas cruzadas formando ochos, guilloquies, con el motivo de la piña en el centro, formado por núcleo apuntado, rodeado de hojas estilizadas, en sentido radial y hojas alargadas con tallos en sentido anular.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/932bf2c3-b35a-36f6-8a97-651b17d6e027","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/c91da976-98f7-3f9b-a05f-c4de504ff5e2","http://data.silknow.org/graph/cer","Fragmento cuadrado de tejido, rematado con galón de hilo metálico dorado (3.5 cm. ancho). Está decorado con motivos de carácter floral y vegetal distribuidos en franjas de manera ininterrumpida, espolinados en seda blanca y amarilla, que se disponen sobre un fondo de damasco bicolor en el que alternan formas de color granate y rosáceo (combinación de la urdimbre roja y la trama blanca) que se disponen alternativamente en zig-zag, y que presentan en su interior motivos vegetales y florales esquemáticos, en el que se pueden reconocer formas de granadas. Los perfiles de las formas zigzagueantes del damasco están recorridos por tallos realizados con hilo metálico dorado muy torsionado que se rematan en forma de flores. Dichas flores están realizadas con hilo metálico plateado y tramas espolinadas de seda verde. Carece de orillos. Las dimensiones de la pieza impiden medir el ancho de telar. El ""rapport"" de la decoración, mide 23 cm. de altura y 22 cm. de anchura aproximadamente. Conserva el forro.  
  
Ligamentos:  
- Damasco realizado en raso de tres por urdimbre rojo para el fondo [brillo] y tafetán [mate] [base]  
-Tramas espolinadas en seda blanca y verde [decoración]  
-Espolinado de tramas dobles de hilo metálico plateado arrollado a alma de seda [decoración]  
-Briscado [decoración]","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/c91da976-98f7-3f9b-a05f-c4de504ff5e2","http://data.silknow.org/graph/cer","Edad Moderna   Barroco   Época Luis XIV","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/c91da976-98f7-3f9b-a05f-c4de504ff5e2","http://data.silknow.org/graph/cer","Por las características técnicas y decorativas, se puede incluir en el grupo de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por la disposición ordenada de los motivos, que aún resultan bastante reconocibles en comparación con las formas fantásticas que van a caracterizar a este tipo de tejidos más adelante, y no demasiado grandes, puede datarse entre finales del siglo XVII y la primera década del XVIII.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/2f2fe9ee-42a8-37eb-b002-942d39197e86","http://data.silknow.org/graph/cer","Fragmento de damasco de seda, de forma rectangular, a dos colores: amarillo y granate. Son dos tipos de motivos vegetales -unos alargados y otros en forma de trébol- que se disponen de manera ordenada y simétricamente.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/2f2fe9ee-42a8-37eb-b002-942d39197e86","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/cd7c7b8a-e9c8-38d2-aac5-c10db4aa3df4","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/cd7c7b8a-e9c8-38d2-aac5-c10db4aa3df4","http://data.silknow.org/graph/cer","Pieza compuesta por un único fragmento de tejido. Sobre fondo amarillo de damasco decorado con motivos geométricos y vegetales que forman cenefas, se dispone una decoración realizada en hilo metálico consistente en un motivo floral fantástico flanqueado por dos racimos de uvas, enmarcado por tallos vegetales esquemáticos, casi a modo de arco polilobulado, que a su vez contienen distintos motivos vegetales y florales. Carece de orillos, y las dimensiones del fragmento impiden conocer el ancho del telar. El ""rapport"" de la decoración tiene unas dimensiones de 30.5 cm. alt.x 28 cm. ancho.  
  
Ligamentos:  
-Damasco formado por raso de tres por urdimbre [brillo] y tafetán [mate] [base]  
-Tramas espolinadas en seda rosa [decoración]  
-Tramas espolinadas en hilo metálico plateado arrollado a alma de seda [decoración]","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/cd7c7b8a-e9c8-38d2-aac5-c10db4aa3df4","http://data.silknow.org/graph/cer","Por las características técnicas y decorativas que presenta, se puede incluir en el grupo de los tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por el esquematismo de la decoración y la disposición ordenada que presenta, puede datarse a finales del siglo XVII.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/a7292270-4a07-36ac-87eb-ec17cae28119","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/a7292270-4a07-36ac-87eb-ec17cae28119","http://data.silknow.org/graph/cer","Por sus características técnicas y decorativas podemos incluirlo dentro del grupo de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. En el caso concreto de esta pieza, por la manera realista en que se han representado los motivos florales y vegetales, se puede datar entre 1715 y 1720, época de transición de los tejidos bizarros a los naturalistas. La presencia de amplias áreas de la decoración realizadas con hilo metálico que recubre casi toda la superficie y el uso de una gama cromática muy ligera en las tramas espolinadas nos permite identificarlo como un tejido denominado ""ganzo"", típico de las producciones venecianas.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/a7292270-4a07-36ac-87eb-ec17cae28119","http://data.silknow.org/graph/cer","Fragmento rectangular de tejido. Sobre un fondo verde de damasco decorado con motivos geométricos y vegetales, se disponen a su vez motivos florales y vegetales realizados en seda de distintos colores e hilo metálico. Carece de orillos. Las medidas impiden conocer las dimensiones del ""rapport"". En el museo se conserva otro fragmento procedente de la misma pieza de tejido (CE24268).  
  
Ligamentos  
-Damasco formado por raso de 4 [brillo] y tafetán [mate] [base]  
-Tramas espolinadas en seda e hilo metálico que ligan en sarga [decoración]  
-Briscado [decoración]","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/6614392f-428c-3e98-bf07-9976e650a2f2","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/6614392f-428c-3e98-bf07-9976e650a2f2","http://data.silknow.org/graph/cer","Fragmento de damasco de seda verde de formato rectangular. Orillo amarillo verdoso en uno de los lados largos. Decoración vegetal estilizada, simétrica y repetitiva, donde las hojas van formando una red romboidal y en su confluencia pequeñas granadas cerradas.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/fa905791-a90e-3c37-b672-606c753def90","http://data.silknow.org/graph/cer","Por las características técnicas y decorativas, se puede incluir en el grupo de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por la disposición ordenada de los motivos puede datarse entre finales del siglo XVII y la primera década del XVIII.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/fa905791-a90e-3c37-b672-606c753def90","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/fa905791-a90e-3c37-b672-606c753def90","http://data.silknow.org/graph/cer","Fragmento rectangular de tejido de seda rojo. Sobre un fondo de damasco decorado con motivos vegetales y florales, se dispone una decoración de motivos vegetales y florales, algunos de carácter fantástico, dispuestos de forma contrapeada y realizados en seda de distintos colores e hilo metálico dorado y plateado. Las dimensiones de la pieza impiden conocer el ""rapport"" de la decoración. Conserva los dos orillos (1 cm. ancho, formados por bandas longitudinales de color beige y blanco).  
  
Ligamentos:  
-Damasco formado por tafetán (mate) y raso de 3 por urdimbre (brillo)  
-Tramas espolinadas en seda de distintos colores y tramas dobles de hilo metálico plateado que ligan en sarga  
-Briscado","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/7c5904a8-d259-3916-90be-82f7d27109e1","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/7c5904a8-d259-3916-90be-82f7d27109e1","http://data.silknow.org/graph/cer","Tapete de tejido de lino con labor de malla. En el centro una figura masculina a caballo, en la parte superior dos macetas y dos pajaritas. Debajo de la figura central dos figuras femeninas, un cuadrúpedo y otras dos macetas. La malla está cosida sobre un damasco rojo.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/ff4764af-e0ea-3f11-95c2-4a17027ea79a","http://data.silknow.org/graph/cer","Tapete de tejido de lino trabajado en malla. Contiene nueve cuadrados y en cada uno de ellos un animal o figura humana. La malla va forrada o cosida a un damasco rojo.","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/ff4764af-e0ea-3f11-95c2-4a17027ea79a","http://data.silknow.org/graph/cer","Edad Contemporánea","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/dfd47298-6b9d-38e4-a663-2b4dc097cad5","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/168"
"http://data.silknow.org/object/dfd47298-6b9d-38e4-a663-2b4dc097cad5","http://data.silknow.org/graph/cer","Fragmento compuesto por tres fragmentos diferentes cosidos de raso de seda fucsia con decoración de gran tamaño de elementos vegetales estilizados. El fragmento más grande tiene en el centro una flor grande con cuatro capullos y termina en una especie de piña rodeada de grandes hojas. Orillo de color amarillo. Los otros orillos, tres bandas verdes alternando con dos en su color natural.","http://data.silknow.org/vocabulary/168"
