"obj","museum","text","material_group"
"http://data.silknow.org/object/b2b79090-68b5-3f93-b108-f2ec841b0975","http://data.silknow.org/graph/cer","Abanico plegable de amplio vuelo.  
  
 País:  doble de papel cubierto de seda de tafetán.  Pintado a la aguada en tonos fuertes.  Aplicación de marfil para las cabezas y sedas para los vestidos.    
Varillaje: 14+2 de madera de sándalo, calada con ""grillé"" y grabada.  
Clavillo remachado sobre virola de nácar madreperla y anilla trilobulada de latón.  
  
Cara: diversas escenas de la vida cotidiana en terrazas superpuestas  Algunas llevan abanicos plegables (cerrados y abiertos). Fondo de paisaje con casa de estilo europeo. Colores fuertes. Enmarcados por una cenefa con motivos geométricos, flores, entre otros) propias de Oriente.  Filo dorado.  
Revés:  similar a la cara;  escenas de la vida diaria al aire libre, con pagodas y paisaje.  
  
Fuente: escenas de la vida diaria al aire libre con pagodas y paisajes.  
Guardas: el grabado es mucho profundo, y también aparecen escenas cotidianas.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/4c136ea4-37e6-39fb-b5ac-25ae2b581275","http://data.silknow.org/graph/cer","Es difícil precisar la tejeduría que realizo este tapiz, ya que no presenta marcas y fueron varios los telares que realizaron estas piezas. Seguramente se ejecutaron en los talleres franceses de Beauvais, aunque no podemos descartar por completo que se trate de uno de los tapices tejidos por Jean Barraband II en Berlín a principios del siglo XVIII. Recordemos que esta tejeduría alemana también empleó los diseños franceses de Monnoyer.  
  
La estructura, composición y color son del tipo de la serie: "" Grutesques"". Ver Standon, Edith: European Post- Medieval Tapesturies and Related Hangings in the Metropolitan Museum of Art 1985.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/00c6ee93-8302-33ce-8220-12fc46fbfefa","http://data.silknow.org/graph/cer","Edad Moderna   Dinastía Qing","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/583ab051-e3c2-39eb-ae3a-ec410be7845b","http://data.silknow.org/graph/cer","Cortina de damasco color rojo, forro de seda amarilla, ligamentos de sarga relleno de muletón. Decoración con el motivo vegetal de la rocalla en tamaño grande, dispuesto en filas horizontales e inclinándose a derecha e izquierda en filas alternativas. Borde inferior que remata con flecos del mismo color. En el extremo superior se ha superpuesto sobre un ancho dobladillo, una cinta de nylon con cordones para fruncir.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/cda6d710-3984-3cfd-ac2b-7b604556153f","http://data.silknow.org/graph/cer","Abanico oriental de  ""diseño mandararín"", según Thomas DeLeo: ""Letters to the Editor"" en FANS, The Bulletin of The Fan Circle International. Summer 2008, nº 86, p.5.  
Realizado en China, Cantón para la exportación a Europa.   
Bibliografía comparada:   
-Aleteos, Colección de abanos do Museo Provincial de Lugo. Lugo, Diputación Provincial de Lugo, 2002, p.42, nº9.  
-MERINO DE CÁCERES, Maruja: Orientals fans in the Natinal Museum of Decorative Arts in Madrid. En: FANS, The Bulletin of Fan Circle International. Londres, 2007, nº 85 pp.   
22-29.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/84a217e1-ac87-3e7f-8ba0-42569b949fab","http://data.silknow.org/graph/cer","Paño de tejido de seda de forma rectangular de color blanco, bordado con seda de distintos colores. La decoración se organiza en torno a un estilizada ánfora jaspeada, decorada con un mascarón en la parte del cuello. Está apoyado sobre una base de la que nacen a ambos lados roleos contrapuestos, sobre los que a su vez se apoyan sendos pájaros. El ánfora está enmarcado a ambos lados por fasces de lictor, que penden de una cinta que llega hasta la parte superior, y sobre ambos motivos se enreda una decoración vegetal formada por hojas de hiedra y plantas trepadoras con flores (campánulas). En la parte superior un ligero vástago sostiene un cartucho octogonal en el centro, en el que se ha representado, a modo de relieve, ""la venta de un amorcillo"". A ambos lados de nuevo aparecen dos pájaros afrontados, que parecen estar preparados para atacar a las serpientes que, de modo especular, se han colocado sobre el cartucho, de cuya parte central penden guirnaldas florales que se recogen a los lados, enlazándose con una corona floral en cada uno de los lados, de las que salen cintas. De la parte central del cartucho pende una lira, de cuyos laterales a su vez surgen motivos de cintas. Todo el paño está enmarcado perimetralmente por una cenefa formada por tallos de los que nacen hojas lanceoladas y flores rojas, enmarcados a su vez por coronas de hojas de roble. El paño está formado por cuatro franjas verticales de seda (46.6-52.2-51.5-46.5 cm. de ancho respectivamente, de izquierda a derecha), sobre las que se ha bordado la decoración. Hacia la mitad del tejido, presenta un cuidadoso zurcido en sentido horizontal en las dos franjas situadas más a la izquierda. La decoración del cartucho consiste en un tejido de raso que ha sido añadido. En la parte superior (4 cm.) y en los dos laterales (5.6 y 4.5 cm. cada una) conserva franjas de lino utilizadas para fijar el tejido a la pared por medio de tachuelas. En algunas zonas la seda se ha rasgado.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/60d9fed9-e680-3a56-ab62-f608358977d1","http://data.silknow.org/graph/cer","Edad Contemporánea   Dinastía Qing [1644-1911]  Piezas chinas de exportación","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/93d40bb2-2c23-3cf5-bf80-9215352219c2","http://data.silknow.org/graph/cer","Tapiz de lana y seda con escenas de campesinos concebida con un punto de vista bajo, dispuestos en zig-zag. La cenefa que no se ve en la foto, imita la moldura dorada de un marco.  
Representa una escena de carácter rural enmarcada por arquitecturas rústicas, en la que los personajes beben, fuman, charlan, bromean, se divierten y trabajan. Todos ellos parecen mirar al personaje clave de esta composición, un hombre de edad madura que, acompañado de un perro y portando una pala, se encamina hacia su trabajo, seguramente la búsqueda de topos, que da nombre al cuadro.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/5fc77b99-c8b2-3e4d-bbcf-76d0b042e06f","http://data.silknow.org/graph/cer","Tejido compuesto por dos fragmentos. Damasco azul y amarillo con dos orillas amarillas. Motivo decorativo muy grande, incompleto a lo largo y a lo ancho. Combina raso por trama y raso por urdimbre. El camino está dividido en dos espacios; uno circular cortado por las orillas y el otro romboidal, en el que se inscribe un gran jarrón central y marco lobulado con triángulos contrapeados.  En el espacio circular, cinta con ajedrezado, cenefa vegetal estilizada, cinta lobulada apuntada con triángulos contrapeados y florón central.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/3ae9bf6e-9287-32ee-8124-9e29adcacf58","http://data.silknow.org/graph/cer","Abanico de diseño mandarín con terrazas.  
Estos abanicos se importaban en grandes cantidades en la época isabelina a mitad del siglo XIX.  
  
Bibliografía comparada:  
-Aleteos, Colección de abanos do Museo Provincial de Lugo .Lugo. Diputación Provincial de Lugo, 2002, p.39, nº 6  
ARMSTRONG, Nancy: A Collector´s History of  Fans. London. Studio Vista,  1974, p. 154, nº. 103.  
-CHECCOLI, Anna: Ventagli cinesi giapponesi ed orientali. Firenze, Edizioni Tassinari, 2009, p.93.   
- HUTT, Julia: ""Chinese fans from China"" en FANS from the east. London, Debrett´s Peerage, 1978, p. 35, nº 14.  
-RODRIGO ZARZOSA, Carmen. Colección de abanicos en el Museo Nacional de Cerámica. Catálogo - Exposición. Madrid, Ministerio de Educación y Cultura, 2000., p. 159, nº 99.  
-MERINO DE CÁCERES, Maruja: Orientals fans in the National Museum of Decorative Arts in Madrid. En: FANS, The Bulletin of Fan Circle International. Londres, 2007, pp.22-29.  
-VOLET, Maryse; BEENTJES, Annette: Éventails, Collection du Musée d´ art et d´ histoire de Genéve. Genéve.  Editions Clairfontaine, 1987, p. 151, nº 137 y 138.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/1d66de94-a46f-340d-9058-ecffcbc30332","http://data.silknow.org/graph/cer","Fragmento de tejido rectangular, con decoración en amarillo y naranja a base de cuadrícula. Sin orillo.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/d34d2e8a-5fc5-3f2b-b101-ac1e588a1710","http://data.silknow.org/graph/cer","Fragmento con derecho de color salmón y revés rosa. Los motivos decorativos en blanco:  motivos florales, fundamentalmente flores grandes que terminan en flor de loto. Dos orillos de color azul sobre fondo blanco.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/d8be50a5-bf07-3811-8d08-932508f92141","http://data.silknow.org/graph/cer","Caja de vidrio incoloro. Forma cuadrada. La tapadera es también de vidrio. El armazón es de latón con rosetas en los vértices. Presenta embocadura. Los pies son cuatro esferas. el cierre se ajuste con un roleo. En el interior un almohadillado chester tapizado en seda natural.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/932bf2c3-b35a-36f6-8a97-651b17d6e027","http://data.silknow.org/graph/cer","Tejido de damasco, verde y amarillo. Motivo decorativo incompleto. La mitad de un espacio es romboidal, delimitado por cintas cruzadas formando ochos, guilloquies, con el motivo de la piña en el centro, formado por núcleo apuntado, rodeado de hojas estilizadas, en sentido radial y hojas alargadas con tallos en sentido anular.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/c32c7839-7175-3d41-8bfc-3b69127a78f2","http://data.silknow.org/graph/cer","Mantón de Manila cuadrangular de color amarillento. Decoración floral bordada en distintos tonos, salmón, verde, esmeralda, ocres y marfil. Bordeando el mantón una cenefa de cuatro centímetro. Concentración principal de las flores y un faisán , en forma cuadrada, en dos de sus cuatro ángulos diametralmente opuestos.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/821f599d-581c-360c-abab-52cd7f5d581f","http://data.silknow.org/graph/cer","Figura masculina de madera policromada atornillada a una base de madera que parece sentada sobre un rollo de soga. Se encuentra vestida con una chaqueta de tafetán de fibra vegetal en su color natural tostado, las partes delanteras van forradas en tafetán de algodón estampado con motivos geométricos en blanco y amarillo sobre fondo marrón oscuro. Las faldillas traseras van forradas en tafetán de algodón a rayas azules, la espalda no se encuentra forrada. Posee una camisa de tafetán de lino de color crudo, sin mangas con cuello recto y botón. Aparece una faja en la cintura de sarga de seda en color rojo. Pantalón en tafetán de lino de color gris, anudado por debajo de las rodillas con cintas de seda de color crudo, tiene abertura delantera y trasera que se cierran con costura. Medias de punto de media en algodón de color blanco. Alpargatas de yute con cordón trenzado en espiguilla de algodón de color negro.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/f3989461-7838-35e6-a8ba-7b7e2dd3a9a3","http://data.silknow.org/graph/cer","Edad Moderna   Luso-indio","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/702dc679-d660-383c-beb2-db0e20bbe39f","http://data.silknow.org/graph/cer","El rollo está formado por 11 grabados y un dibujo con número  de inventario 19478. Fueron realizadas por tres autores.  
En Japón desde el priodo Edo, las pinturas eróticas reciben el nombre de Shunga. Había 48 posturas eróticas a finales del siglo XVIII, pero aquí sólo se recogen 12. Se retratan mujeres de diversas procedencias socialers que practicaban el sexo de diferentes maneras. En las imágenes se desarrollan escenas de masturbación, relaciones entre mujeres e incluso abordajes no deseados. Las esenas se acompañaban de una serie de textos en lenguaje coloquial ""Hiragana"", tipo de escritura asociada a la mujer que recoge los diálogos entre los personajes representados en la escena. En este rollo, los textos han desaparecido.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/276a2c40-9dc9-351a-9f21-ebf438aa5e37","http://data.silknow.org/graph/cer","El vestido está formado por dos prendas: una falda y un cuerpo, ambas confeccionadas en el mismo tejido. Éste presenta franjas verticales de distintos anchos en color negro y violeta combinado moaré de seda, satén y un derivado del tafetán. La falda, compuesta por cinco paños, es amplia y está fruncida a la cintura mediante una cinturilla de la misma tela, puesta en sentido de la trama con dos pares de corchetes metálicos. Está forrada de una tarlatana blanca, algodón con apresto, que la parte inferior se recubre de una cinta de algodón encerado marrón. Material en el que se ha realizado el bolsillo que aparece en el lado derecho. El cuerpo se ciñe a la cintura de la cual parte un faldón corto. La manga, con largo hasta el codo, es de tipo pagoda. Esta prenda queda abierta en el delantero, lo que nos indica que se llevaría  sobre una blusa a modo de chaqueta. Ambos lados se unen mediante dos cintas colocadas bajo el pecho y bajo el estómago, con tres pares de corchetes metálicos sobre las que se aplican sendos lazos de varias combinaciones de satén de seda negro con figuras geométricas en violeta. Del lazo situado en la zona inferior parten dos cintas, un motivo que se repite en la espalda a la altura de la cintura. Dos elementos se aplican a modo decorativo. Por un lado, una cinta de moaré negro y violeta enmarcada por una greca también violeta, recorre el perímetro del escote continuando por el faldón y forma una ""v"" en la espalda que pasa por los hombros para formar dos líneas verticales en el delantero. De esta línea parte el segundo elemento, un volante de encaje de bolillos negro terminado en ondas, que también vemos en el perímetro de las bocamangas y en el faldón. El cuerpo, armado mediante ocho ballenas de cuerno, presenta un forro de algodón encerado marrón excepto en las mangas, donde se coloca una seda blanca.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/1cc5dc57-f12a-3675-9be9-3e7505d8b1f6","http://data.silknow.org/graph/cer","Chal de seda lisa bordeado con cenefa de hojas, flores y capullos. En sus dos extremos, bordada una gran rosa rodeada de seis capullos formando un óvalo salpicado de hojas. Los dos extremos se unen con un ligero bordeado de ramas floreadas.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/c85e4851-c21d-3635-b1ba-489311c7f01a","http://data.silknow.org/graph/cer","Abanico oriental plegable.  
  
País: doble de papel pintado a la aguada con personajes aplicados: marfil para las cabezas de los personajes representados y seda para los vestidos.Remate de papel dorado.  
Varillaje: 13+2, de bambú lacado y dorado con dos tonos de oro.    
Clavillo: remachado sobre virola de metal.   
  
Cara: escena cortesana, en terrazas,  algunos personajes llevan abanicos de pantalla y otros plegable. Enmarca con cenefa decorada con flores, frutos, hojas, sobre fondo de color salmón.   
Revés: escenas cotidianas  similares a las de la cara, como es normal en este tipo de abanicos. Enmarcado con cenefa con signos chinos de buenos augurios: rollo de seda, animales marinos, etc., sobre fondo plateado.   
  
Fuente: escenas cotidianas en paisaje acuático, similar en cara y revés.   
Guardas: escenas similares a las ya descritas, con frondosa vegetación, flores, insectos, etc.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/117c0940-25f3-3e80-8c41-2823a7aa1209","http://data.silknow.org/graph/cer","Rococó   Neoclasicismo","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/d3a9fb3a-a45f-3a4b-8e0c-126373d0eecf","http://data.silknow.org/graph/cer","Abanico de baraja de amplio vuelo.  
  
Varillaje: 18 varillas y dos guardas (del mismo grosor) de hueso calado.  Unidas todas ellas en parte superior por una cinta de tafetán de seda en un tono asalmonado.   
Clavillo remachado sobre una anilla lobulada de latón de la que pende un doble cordón de seda en rojo, naranja y verde, con dos pequeñas cuentas de cristal de 15 cm.  
    
Cara: motivos geométricos y vegetales muy estilizados. Tres cartelas centrales, con los mismos motivos (aparecen en este tipo de abanicos). La misma decoración en las guardas. Revés: el mismo calado.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/476d015c-21ec-333f-a8f1-b174a3dd0ea3","http://data.silknow.org/graph/cer","Grafidia en blanco sobre fondo sanguino.  Representa una escena del Quijote, en la que aparece Sancho con las dueñas, rodeado de distintos personajes.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/5fc77b99-c8b2-3e4d-bbcf-76d0b042e06f","http://data.silknow.org/graph/cer","Para el jarrón ver: BUNT. Spanish Silks. Figura 50.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/b792e7ce-a84c-364b-88e8-aef16a664f7f","http://data.silknow.org/graph/cer","Abanico plegable.  
  
País: doble de papel cubierto de tafetán de seda de color azul, pintado a la aguada con aplicación de seda para los vestidos y marfil para las cabezas. Filos de papel metálico  dorado.  
Varillaje: 16 varillas + 2  guardas de carey calado con ""grillé"" y grabado. Las guardas más gruesas con grabado en alto relieve.  
Clavillo: remachado sobre virola de nácar con anilla trilobulada de latón.   
  
Cara: escena cortesana en terrazas con paisajes al fondo. Algunos llevan abanicos plegables cerrados. Enmarcado por cenefa china  con motivos de  los buenos augurios (melocotón: longevidad; meandro: buena suerte, etc.).  
Revés: escena cortesana en terrazas con paisajes al fondo, similar a la cara.   
  
Fuente: escenas de la vida diaria al aire libre  con arquitectura.  
Guardas: pisaje con pagodas y siete figuras (podrían sr monjes).  
Revés: igual que la cara de la fuente.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/8388f9c6-2370-363f-bff5-fa28bd97c81b","http://data.silknow.org/graph/cer","Se compone de dos fragmentos textiles decorados con lacería en base a estrellas de ocho puntas, con inclusiones de ataurique. Franja con almenas. Doble urdimbre en rojo y amarillo.  Motivos geométricos como decoración.  
Los dos pequeños fragmentos pertenecen a un mismo tejido, por  la decoración que conservan el motivo de estrella octogonal sería el centro de toda una sucesión de lacerías. Un fragmento casi completo se conserva en la Fundación Lázaro Galdiano de Madrid y otro en la Fundación Abegg de Berna (Suiza), en ambos, la decoración de estrellas octogonales es la franja  más ancha  de un tejido formado por varias bandas decoradas con motivos geométricos y vegetales, una de ellas con una inscripción en árabe ( und Glück und Prosperitat).  
De este tejido existen fragmentos en varios museos de Barcelona, Tarrasa París, Cleveland, Nueva York, Berlín y Tarrasa, además de los ya citados en Madrid y Berna.  
La funcionalidad de este tipo de tejidos, de gran lujo, sería la decoración de las estancias a modo de cortinas o paramentos.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/f062a18d-9315-3c5d-9e31-6edf6849539a","http://data.silknow.org/graph/cer","Piezas chinas de exportación   Dinastía Qing [1611-1911]","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/8bb92e62-4254-3703-a61f-406e24a5d561","http://data.silknow.org/graph/cer","Edad Media   Edad Moderna","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/cda6d710-3984-3cfd-ac2b-7b604556153f","http://data.silknow.org/graph/cer","Abanico plegable de amplio vuelo.   
  
País: doble de papel pintado a la aguada, con aplicaciones de distintos personajes con la cabeza de marfil y vestidos de seda.  
Varillaje: 12 varillas +2 guardas de bambú lacado en negro y pintado en dos tonos de oro.  
Clavillo remachado sobre virola de hueso.  
  
Cara: escena cotidiana, ""de terrazas"", con paisaje al fondo; tiene pocos personajes, uno porta un abanico rígido y otro un abanico plegable cerrado. Cenefa con motivos vegetales con oro y plata  sobre fondo naranja. Rematecon filo dorado.   
Revés: se representa un ""gran faisán"" multicolor en el centro con flores grandes, frutas y hojas sobre fondo plateado. Cenefa similar a la de la cara sobre fondo malva. Remate dorado.  
  
Fuente: en el centro, sentada, una figura lleva un abanico rígido de pantalla. Vegetación a base de hojas, flores y frutos sobre fondo plateado y dos mariposas volando.   
Guardas: motivos vegetales y mariposas.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/3b53a0d4-e2eb-3ca5-aad8-4041890c48bc","http://data.silknow.org/graph/cer","Tejido rectangular, de urdimbre verde y trama amarilla, con motivos vegetales.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/52fa6688-36f3-307e-bc87-0bd5afa577fc","http://data.silknow.org/graph/cer","Decoración con urdimbre de raso color verde sobre fondo amarillo. Red de espacios romboidales, constituidos por tallos finos que trazan curvas y contracurvas y cuyo contorno se adorna con volutas y zarcillos; en su interior, la ""granada"" evolucionada, constituida por un motivo vegetal con núcleo y corona de hojas en un caso y de flores en otro, ambos con perfil lotiforme.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/038bad1a-d9c2-3f2b-9ba6-b3f028ca4f61","http://data.silknow.org/graph/cer","Brocatel rojo, amarillo y blanco.  Ocho fragmentos, en los que coinciden los motivos decorativos. Doble urdimbre, roja y amarilla. Doble trama, de cáñamo una y las suplementarias de sedas amarilla y blanca. Motivos de raso rojo por efecto de la urdimbre, fondo e interior y borde de los motivos, en amarillo y blanco  por efecto de la trama suplementaria, ligados en tafetán largo con la urdimbre de ligadura amarilla, que cambian los ligamentos por el envés. Lleva orillo en el lado izquierdo.  
Decoración formada por grandes hojas de puntas y bordes con elementos apuntados y curvados, como si fueran ganchos, dispuestos oblicuamente, unidos dos a dos y separadas por piñas, determinando espacios romboidales. Espacios interiores con florón, formado por ramillete de cinco hojas.","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/56b7b1b8-acd5-35a7-985f-0b85e60d8af1","http://data.silknow.org/graph/cer","Paño de tejido de seda de forma rectangular de color blanco, bordado con seda de distintos colores. La decoración se organiza en torno a un tripode con patas rematadas en forma de garra, mientras que la parte superior de la misma termina en forma de rostros femeninos que se apoyan en hojas de acanto. Sobre el trípode se ha colocado una corona de flores, que se sujeta en un cayado apoyado en el suelo, y ramas de enredadera que se desliza por las patas del trípode hasta llegar a la esbelta jarra jaspeada y al escudo que se disponen a ambos lados. El trípode está apoyado sobre una base de la que nacen a ambos lados roleos contrapuestos, sobre los que a su vez se apoyan la jarra y el escudo. Todos estos objetos están enmarcados a cada lado por fasces de lictor, que penden de una cinta que llega hasta la parte superior, en donde hay dos corona de hojas de roble, y el conjunto se remata una punta de lanza en dada uno de los extremos. Sobre las fasces se enreda una rica decoración vegetal formada por hojas de hiedra y plantas trepadoras con flores (campánulas). En la parte superior un ligero vástago sostiene un cartucho octogonal en el centro, en el que se ha representado, a modo de relieve sobre un fondo rosado, ""la venta de un amorcillo"". A ambos lados de nuevo aparecen dos pájaros afrontados de colorido plumaje y largas colas, que parecen estar preparados para atacar a las serpientes que, de modo especular, se han colocado sobre el medallón, de cuya parte central penden guirnaldas florales que se recogen a los lados. De la parte central del cartucho pende un medallón circular rodeado de estrellas, de cuyas parte superior e inferior surgen motivos de cintas. En el interior del medallón, sobre un fondo rosa, se ha representado a Júpiter sentado en su trono, sosteniendo una copa de vino en una mano, mientras que con la otra abraza a un águila y sostiene un haz de rayos. Todo el paño está enmarcado perimetralmente por una cenefa formada por tallos de los que nacen hojas lanceoladas y flores rojas, enmarcados a su vez por coronas de hojas de roble. El paño está formado por cuatro franjas verticales de seda (41-67.8-68-413. cm. de ancho respectivamente, de izquierda a derecha), sobre las que se ha bordado la decoración. En las distintas uniones se puede apreciar el orillo (blanco, 5 mm. anchura). La decoración del cartucho y del medallón consisten en un tejido de raso que ha sido añadido. En la parte superior e inferior conserva dos franjas de lino utilizadas para fijar el tejido a la pared por medio de tachuelas. Una de ellas conserva un orillo impreso de 2 mm. de anchura. Presenta un parche en el reverso (tejido del siglo XIX blanco y marrón, 21x20.3 cm.).","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/1a303733-60c2-31c1-930e-896f7b6e51ae","http://data.silknow.org/graph/cer","Técnicas de ""Hiramakie"" y ""Shibayama"" ver:  HUTT, Julia; ALEXANDER, Hélène: Ogi. A history of the Japanese fan.London, Dauphin Publishing Limited, 1992, pp. 108 y 109.  
  
Bibliografía comparada:  
-CHECCOLI, Anna: Ventagli cinesi giapponesi ed orientali. Firenze, Edizioni Tassinari, 2009, p. 133.  
- HUTT, Julia; ALEXANDER, Hélène: Ogi. A history of the Japanese fan, 1992, Dauphin Publishing Limited, p. 65, nº 31, p. 67, nº 33  y  p.108.  
- MERINO DE CÁCERES, Maruja. ""Abanicos: lacas de abrir y cerrar"" en ASIA en las colecciones reales del Museo Nacional de Artes Decorativas [exposición].Cantabria, Santillana del Mar, Fundación Santillana, 2000, p. 144.  
--MERINO DE CÁCERES, Maruja: ""Chinerías, Abanos, Lacas de abrir y cerrar"" en Asia nas Coleccións do Museo Nacional de Artes Decorativas""  (exposición), Museo de Bellas Artes de la Coruña, Xunta de Galicia, 2002, p.117, nº 30  
-MERINO DE CÁCERES, Maruja: ""Chinerías, abanicos"" en ASIA en las colecciones del Museo Nacional de Artes Decorativas (exposición), Museo provincial de Lugo, Diputación provincial de Lugo, 2005, p. 86  
-MERINO DE CÁCERES, Maruja: Orientals fans in the National Museum of Decorative Arts in Madrid. En: FANS, The Bulletin of Fan Circle International. Londres, 2007, nº 85 p.21 y p. 29","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/33cf5bac-a590-3087-b199-72af6667ae47","http://data.silknow.org/graph/cer","Se trata de un fragmento de un tejido andalusí, y que tienen abundantes paralelos o fragmentos del miso tejidos, repartidos por distintas colecciones como las del Victoria and Albert Museum (Londres), Musées royaux d´Art et d´Histoire (Bruselas) o el Instituto Valencia de Don Juan. la cronología de estas producciones se ha establecido en torno al siglo XV.  
(Herrea, I., 1901, Collection d´Anciennes Étoffes, nº 77, pp. 44-45; Partearroyo Lacaba, C., 2005: ""Estudio histórico-artístico de los tejidos de Al-Andalus y afines"" en Tejidos hispanomusulmanes. Revista del IPCE, nº 5, p. 65-65, figs. 14-15)","http://data.silknow.org/vocabulary/facet/animal_fibre"
"http://data.silknow.org/object/2bd835cd-9ed6-30eb-b39b-f5be427d6c81","http://data.silknow.org/graph/cer","Edad Contemporánea   Dinastía Qing [1644-1911]  Piezas chinas de exportación","http://data.silknow.org/vocabulary/facet/animal_fibre"
