obj,museum,text,label
http://data.silknow.org/object/675aa172-23e2-338c-aa56-fb940d092d41,cer,"Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalemente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy dificil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"".",Satin (fabric)
http://data.silknow.org/object/bbd67e9e-dd94-3af6-8a2b-bd2c6c2560f7,cer,Edad Contemporánea,Velvet
http://data.silknow.org/object/b9497527-f3fc-3c04-8f5e-30599370aab7,cer,Edad Moderna,Embroidery
http://data.silknow.org/object/6357da8a-8ea8-3063-a69e-0fe2b83329ca,cer,Barroco   Época Luis XIV   Edad Moderna,Damask
http://data.silknow.org/object/b93dcc08-aa98-304e-8c8e-dea70ba982c3,cer,Edad Moderna,Embroidery
http://data.silknow.org/object/62a999dd-e84d-312c-84e4-ee421a740269,cer,Edad Moderna,Satin (fabric)
http://data.silknow.org/object/bd7bd018-d64d-3898-add6-fba74ab1818b,cer,"Fragmento de tejido, de color verde, con orillo de color rosa en uno de los lados cortos; y deshilado en otros dos lados. Motivos de coronas que encierran decoración de carácter vegetal.",Damask
http://data.silknow.org/object/b8bfe633-5b6b-39eb-91a1-e26e8d4541ca,cer,Edad Moderna,Velvet
http://data.silknow.org/object/611dcbca-3a4a-350e-9328-31f1109904fd,cer,Edad Moderna,Velvet
http://data.silknow.org/object/60c4732a-ebb9-3738-b5d6-837a7cde7fda,cer,Edad Media,Satin (fabric)
http://data.silknow.org/object/60b08605-ac55-3c0c-baf9-a9ce3df41a96,cer,"Fragmento textil de arpillera bordada con sedas matizadas. Decoración compuesta por una franja exterior de pájaros afrontados a flores realizadas con hilos metálicos plateados, debajo, introducidos en rectángulos, de nuevo alternan dos pájaros y flores. Colores variados.",Embroidery
http://data.silknow.org/object/be185112-1ec6-30f9-a08a-6ad50fac7b2e,cer,Posible origen asiático.,Embroidery
http://data.silknow.org/object/bec3fc6a-feea-3014-b83e-ec4df43e0cb8,cer,"Los grandes cojines jugaban un papel importante en las casas turcas. Este tipo de fundas tenían el anverso tejio en terciopelo de seda, como es este caso. este tipo de tejidos fueron exportados a partir del siglo XVIII a Europa.  
 El Victoria & Albert Museum cuenta con una pieza muy similar datada un poco más tardía que la nuestra (inv. 4061-1856)",Velvet
http://data.silknow.org/object/5fc77b99-c8b2-3e4d-bbcf-76d0b042e06f,cer,"Tejido compuesto por dos fragmentos. Damasco azul y amarillo con dos orillas amarillas. Motivo decorativo muy grande, incompleto a lo largo y a lo ancho. Combina raso por trama y raso por urdimbre. El camino está dividido en dos espacios; uno circular cortado por las orillas y el otro romboidal, en el que se inscribe un gran jarrón central y marco lobulado con triángulos contrapeados.  En el espacio circular, cinta con ajedrezado, cenefa vegetal estilizada, cinta lobulada apuntada con triángulos contrapeados y florón central.",Damask
http://data.silknow.org/object/bf907d1f-d43f-3bfa-a28e-45678d6bcad1,cer,"Fragmento de cenefa, con motivo de jarrón central. En los extremos tiene añadidos dos fragmentos distintos de hojas de acanto. Pieza rematada con galón moderno.",Satin (fabric)
http://data.silknow.org/object/583ab051-e3c2-39eb-ae3a-ec410be7845b,cer,Edad Contemporánea,Damask
http://data.silknow.org/object/57e13371-22d0-37e1-a752-9fa9bc967366,cer,"Fragmento de terciopelo de seda labrada y bucleado en dos alturas, de color rojo carmín. Decoración vegetal estilizada de plumas y hojas.",Velvet
http://data.silknow.org/object/c4e12388-6903-36ff-bd69-f1842fb64225,cer,"Silla con montantes y largueros ornamentados con motivos florales y geométricos en forma de ajedrezado y cubos en damero, con respaldo de pala recta rematado con copetes calados y soportes rectos, con ensamblaje de caja y espiga. El asiento y el respaldo van henchidos y tapizados. La unión de madera y el tapizado se remata con cinta de pasamanería.",Damask
http://data.silknow.org/object/4d4de2e5-77a8-34d6-9c72-21797a8286b8,cer,Edad Moderna,Damask
http://data.silknow.org/object/c91da976-98f7-3f9b-a05f-c4de504ff5e2,cer,"Por las características técnicas y decorativas, se puede incluir en el grupo de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por la disposición ordenada de los motivos, que aún resultan bastante reconocibles en comparación con las formas fantásticas que van a caracterizar a este tipo de tejidos más adelante, y no demasiado grandes, puede datarse entre finales del siglo XVII y la primera década del XVIII.",Damask
http://data.silknow.org/object/b2253657-4501-3764-9c5f-8727fa18d5cf,cer,"Manípulo de seda brocada con dos caras, por un lado de damasco morado y por otro de groguen de seda verde con motivo de rombo en seda amarilla e hilo metálico. Rematado por ambos lados con galón ancho de seda amarilla y cordón fijador con borla.",Damask
http://data.silknow.org/object/4cf493f7-25b7-3896-a6e8-8a7ff9aa00e1,cer,Edad Moderna,Satin (fabric)
http://data.silknow.org/object/4cb7736e-96e4-33ca-b53d-edd9890a2668,cer,"Esta pieza la vió Dra, Lesley Miller, conservadora del Victoria & Albert Museum, en marzo de 2006 (24 de marzo). El tejido es del siglo XVIII.",Embroidery
http://data.silknow.org/object/ca058ce2-daff-33c2-b36c-7bbedc822686,cer,Edad Moderna,Damask
http://data.silknow.org/object/749e0dfc-368b-3813-880e-0271c1cb78cb,cer,"Cortina de damasco color rojo, forro de seda amarilla, ligamentos de sarga relleno de muletón. Decoración con el motivo vegetal de la rocalla en tamaño grande, dispuesto en filas horizontales e inclinándose a derecha e izquierda en filas alternativas. Borde inferior que remata con flecos del mismo color. En el extremo superior se ha dispuesto sobre un ancho dobladillo una cinta de nylon con cordones para fruncir.",Damask
http://data.silknow.org/object/4c2064ea-54b6-3d29-997d-95e10e4decb7,cer,"Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalmente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy difícil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"". En el caso concreto de este tejido, la complejidad de la decoración y la presencia de acanalados que presenta el fondo de la decoración permite atribuirlo a manufacturas francesas de la década de 1750.",Satin (fabric)
http://data.silknow.org/object/b13d4745-21d9-310b-a0d6-92057bc4dc02,cer,"Influencia del estilo Imperio Francés.  
  
Bibliografía comparada:  
-Aleteos, Colección de abanos do Museo Provincial de Lugo .Lugo. Diputación Provincial de Lugo, 2002, 89, nº 54.  
-VOLET, Maryse; BEENTJES, Annette: Éventails, Géneve, Editions Clairfontaine, 1987, p. 144, nº 109.",Embroidery
http://data.silknow.org/object/cb3bad5b-1165-35dd-9ab3-edeaf3a99963,cer,Modernismo   Edad Contemporánea,Damask
http://data.silknow.org/object/4a6b53b8-1789-3789-924f-3b9d64e13801,cer,"Bolso de forma triangular, delimitado con galón de hilo de plata ajedrezado. El fondo del bolso está fruncido con un galón de pasamanería de plata con un remate de galón dispuesto en forma de flor, cuyos pistilos están formados por galón de plata. Forrado de color claro. Motivo naturalista con flores de color salmón y flores de color plata.",Embroidery
http://data.silknow.org/object/cb8c03f7-6d82-38b6-b68f-c603ac86d087,cer,Edad Contemporánea,Satin (fabric)
http://data.silknow.org/object/98849fc3-dae6-354e-a464-6fbff5342196,cer,Edad Contemporánea,Embroidery
http://data.silknow.org/object/76447c78-67c9-353f-a308-99336a7f42c8,cer,Art Nouveau,Velvet
http://data.silknow.org/object/48c52355-bbd5-3796-b47f-df82ee308414,cer,Edad Contemporánea,Damask
http://data.silknow.org/object/cc1b83cf-c9a7-3051-a304-8f64ed5cdba1,cer,"Manípulo de terciopelo de seda morado liso. Rematado en los extremos con galón de laminilla dorada muy brillante, y lo mismo la cruz del centro. Forro de lienzo rosado.",Velvet
http://data.silknow.org/object/76955d83-c58a-3ee3-909c-e24eaeff3f8f,cer,Edad Contemporánea,Embroidery
http://data.silknow.org/object/af3e0920-9dc7-3489-bf41-7022fa5c4e85,cer,"Fragmento irregular, con una costura, y de color morado y violeta.  Como decoración, motivos geométricos que forman una estructura romboide en color amarillo, donde se aloja un círculo.",Satin (fabric)
http://data.silknow.org/object/af176b0b-14d5-3e04-8cec-9babf95f279c,cer,"Fragmento textil de seda de forma trapezoidal, de terciopelo brocado en color rojo e hilos metálicos dorados. Dos costuras laterales.",Velvet
http://data.silknow.org/object/b270d55f-da9b-3871-9ce3-a2b92359d1c1,cer,"Fragmento textil presentando, sobre fondo rojo, una decoración almendrada en amarillo, rodeado con otros motivos geométricos en verde y otras pequeñas ornamentaciones de carácter floral en azul y amarillo.",Embroidery
http://data.silknow.org/object/c8bad265-3e81-3911-be97-7f76a4b50eb9,cer,"La voluta tallada en las caras exteriores de los brazos mucho más basta que en la pareja del asiento.  
Sobre el escudo: por la calidad de los cuarteles, se plantea la hipótesis de que este fuera el escudo de alguien de una familia real.",Cut velvet
http://data.silknow.org/object/4ee45dca-bdd7-3221-a8d5-11d783576aad,cer,"Fragmento de tejido de forma rectangular, compuesto por dos fragmentos de la misma pieza. Sobre un fondo de damasco amarillo decorado con motivos vegetales se dispone una decoración de motivos florales y frutos realizada en seda de distintos colores e hilo metálico. Presenta un doblez en la parte superior. Carece de orillos, y las dimensiones de la pieza impiden calcular el ancho de telar y las dimensiones del ""rapport"".  
  
Ligamentos:  
-Damasco formado por tafetán [mate] y raso de 3 por urdimbre [brillo]  
-Tramas espolinadas que ligan en sarga  
-Briscado",Damask
http://data.silknow.org/object/b28c030b-0796-3f6f-98d1-321fa553b3cb,cer,"Fragmento de tejido de seda damasco, gualda y carmesí.  Con motivos vegetales bordados en dorado como decoración.",Damask
http://data.silknow.org/object/b46726cf-7960-3749-9585-18c9afde17c0,cer,"Prenda femenina de busto, realizada con dos clases de tejido de tafetán de lino, de cuerpo corto con tablas y costura transversal en el pecho, escote redondo levemente de barco con apertura parcial en delantero y espalda, cuadradillo en la axila y manga larga y amplia con frunces en los hombros y en los puños.   
Guarnición bordada en dos órdenes entorno al  cuello, con una primera greca en la que se yuxtaponen una sucesión de flores de seis pétalos con hoja inclinada y zarcillos, realizadas con la técnica al pasado plano con hilo de seda de color verde y  punto de cordón y espiga. Bajo la anterior y sobre las tablas que dan amplitud a la prenda, otra más estrecha en las que se representan motivos en forma de corazón con eje central marcado, roleos y pequeñas prolongaciones. En el contorno del cuello y de las aberturas, puntilla de encaje de bolillos de tipo Torchón con la  cabeza adornada con corazones y abanicos. En los hombros junto a la sisa, puede verse una banda bordada de mayor tamaño que las anteriores, en la que aparecen motivos florales de bordes lobulados con roleos y zarcillos dispuestos sobre una estrecha greca de línea sinuosa adornada con zarcillos y corazones en sus extremos,  todo ello en seda verde y bordado al pasado.  El frunce de la parte superior de la manga está realizado combinando frunces en los extremos y tablas en la zona central, decorándose con el mismo motivo de los hombros, flores de ocho pétalos y estrecha greca en punto de armas.  Los puños están fruncidos y decorados con sucesión de pequeñas grecas realizadas con distintos puntos de adorno.  
Las costuras de unión de las piezas que constituyen la prenda se adornan con punto de escapulario bucleado",Embroidery
http://data.silknow.org/object/5689dcbe-760a-38ce-9f0f-3d2286b5f019,cer,Edad Moderna,Velvet
http://data.silknow.org/object/558e0c89-282c-314a-87d7-e5943f027538,cer,"Dechado semicruadrado de tafetán de lino (lienzo) color crudo con bordes vueltos en dobladillo a punto de vainica. Tiene cuatro borlas de hilo de seda, una en cada ángulo. Decoración: Geométrica, fitomorfa y epigráfica, realizada con bordado a la aguja a por cuenta a punto de cruz, pasado, cuadradillo, con hilos de lino y seda de colores tostados, crudo, verdes, azules, amarillo y rosa. El esquema es una orla exterior de meandros geometrizados, dos bandas en los lados verticales diferentes entre sí, y una banda en los lados horizontales diferentes entre sí, con motivos de estrellas de ocho puntas triángulos, cruces latinas inscritas en un hexágono irregular, red de rombos con florecillas inscrita, etc. En el centro cinco orlas horizontales con motivos diferentes: red de rombos con el tema del árbol de la vida muy esquemático, zig-zag con claveles, zig-zag con hojas y estrellas yuxtapuestas. La orla central es epigráfica.",Embroidery
http://data.silknow.org/object/70096454-b802-3bc3-82ee-fc4d2cff3a2e,cer,Seda gris con pequeños motivos vegetales verdes.,Embroidery
http://data.silknow.org/object/c5d91d29-8359-3560-8596-88c759c2229c,cer,"Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalmente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy difícil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"". En el caso concreto de este tejido, aunque se trata de una pieza bicolor, la gran calidad de sus diseños permite atribuirlo a las manufacturas lionesas.",Satin (fabric)
http://data.silknow.org/object/540c3b7a-9bf8-30e5-963e-00e78022eb21,cer,Tejido rectangular con fondo en color y decoración a base de capullos de flor en color verde.,Velvet
http://data.silknow.org/object/b3f66104-4a18-3f8c-8ef0-8bf07fcff582,cer,"Las tallas de damasco blanco con decoración de grandes motivos, florones y hojarascas. Las cenefas de brocatel rojo con blanco en el fondo con motivos vegetales en gran composición. Forro de lienzo. Le falta el galón de remate.",Damask
http://data.silknow.org/object/8384c353-8e5a-3faa-bac4-4b7999edc14d,cer,"Manípulo realizado en terciopelo de seda verde, rematado con galón de seda amarillo. Forrado con retor rojizo y lleva cordón fijador blanco y ocre.",Velvet
http://data.silknow.org/object/5324adb7-b97d-380a-8ce6-e43259a177d3,cer,"De forma cuadrada realizado por la cara anterior con tejido base de Gros de Tours de seda de color beige cuya superficie aparece bordada con la técnica de matizado con sedas lasas beige, rosa, azul, amarillo y blanco y la de hilos tendidos con hilos de plata sobredorada tipo muestra, cordoncillo y camaraña y laminilla dorada. La decoración se dispone en torno a un gran florón central desarrollándose de forma simétrica a base de flores, palmetas, hojas y roleos. El perímetro está rodeado por un cordoncillo de plata sobredorada.  
Para la cara posterior se ha utilizado un tejido base de tafetán de seda de color beige que aparece bordado con la técnica de matizado con sedas lasas beige, rosa, azul, amarillo, verde y blanco y la de hilos tendidos de plata sobredorada tipo muestra y cordoncillo. La decoración de carácter naturalista parte de una pequeña flor con ráfagas situada en el centro de la pieza alrededor de la cual se dispone una decoración a base de ramos de flores con lazos, hojas y roleos que se entrecruzan entre si.   
El interior de la pieza está forrado con tejido de tafetán de rayón de color verde.",Embroidery
http://data.silknow.org/object/52e77953-f9f7-3d21-8521-92dabea66733,cer,Edad Moderna,Velvet
http://data.silknow.org/object/c77f7e4b-a102-345d-8e3c-ea9d3e8b222d,cer,Manípulo realizado con fragmento de terciopelo de seda rojo y de brocatel amarillo con hilo metálico. Remate y cruces de estrecho galón metálico muy perdido. Forro de lienzo. En ambos extremos una cruz de brazos iguales.,Velvet
http://data.silknow.org/object/c7cf4f78-50c1-36d3-84d5-815488604594,cer,"Fragmento de tisú de oro, con decoración de terciopelo negro picado. Decoración vegetal estilizada, casi perdida. Con una costura en un lateral. Orillo de color verde en un lateral, y en el otro, verde y de seda en su color.",Velvet
http://data.silknow.org/object/b2c5d456-4a5c-3494-a904-8754dbac48e4,cer,"Tapete formado por un tejido de terciopelo de seda con bordado perdido en color rojo, con motivos decorativos de piñas. Rematado con vivo de algodón granate. Forro de algodón de color crudo.",Velvet
http://data.silknow.org/object/50677668-2e9e-37d3-840d-c8149043b7f8,cer,Edad Media,Embroidery
http://data.silknow.org/object/c81816f7-151b-3b49-a362-45870cd22836,cer,"Silla con montantes y largueros ornamentados con motivos florales y geométricos en forma de ajedrezado y cubos en damero, con respaldo de pala recta rematado con copetes calados y soportes rectos, con ensamblaje de caja y espiga. El asiento y el respaldo van henchidos y tapizados. La unión de madera y el tapizado se remata con cinta de pasamanería.",Damask
http://data.silknow.org/object/c8519e13-7a26-303a-acbc-03452ce2c2a6,cer,"Por las características técnicas y decorativas, puede incluirse dentro del grupo de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por la disposición de la decoración en bandas verticales y el esquematismo y disposición contrapuesta de los motivos decorativos se puede datar a finales del siglo XVII.",Damask
http://data.silknow.org/object/b3e9627a-aa42-3bd8-b17b-88181a9135cf,cer,Dinastía Qing [1644-1911]  Arte Chino   Arte Asiático,Embroidery
http://data.silknow.org/object/e2236bcd-e957-3b19-8441-3473be91e9f9,cer,"Las tallas en seda azul brochada con florones y tallos ondulados en oro en composición rocosa. Las cenefas formadas por trozos de seda brochada en plata con florecillas sueltas en sedas de colores. En el delantero, sobrepuesto, anagrama de MARIA bordado en oro y en la espalda también sobrepuesta cruz florenzana también en oro a la que se ha añadido el emblema de la anunciata de la orden de Carlos III.",Embroidery
http://data.silknow.org/object/3460513a-7363-39a0-ac14-7f4a2beb3f43,cer,"Dechado cuadrado realizado con dos trozos de tejido tafetán de lino (lienzo) de color crudo, unidos entre sí en sentido vertical con costura al pasado. Los bordes están vueltos en dobladillo a punto de vainica de color crudo. (En el borde superior del tejido menor, es visible el orillo). Decoración geométrica, fitomorfa, zoomorfa, figurada y epigráfica,bordado a la aguja y `a por cuenta`, a punto de pasado oblicuo, festón, cordoncillo, entretejido, cruz y sus derivados, bordados con hilos de lino y seda de colores rojos, azules, morados, tostados, amarillos, gris y naranja. El esquema decorativo se divide en tres calles verticales. En la izquierda dieciocho muestras horizontales de cenefas geométricas, un árbol de la vida e iniciales I y R (en la esquina inferior). En el centro catorce muestras de cenefas geométricas, cuatro de ellas (abajo) de punto entretejido, que dibujan zig-zag, red de rombos, rombos y espina de pez. A la derecha veintitrés cenefas geométricas desordenadas, dos árboles de la vida, cestillo, dos jarrones con flores, dos cuadrúpedos, una pájara e iniciales R S V (desordenadas).",Embroidery
http://data.silknow.org/object/2e711f3e-78fe-3fbb-a95c-f7f42a1a3847,cer,Barroco   Época Luis XIV   Edad Moderna,Damask
http://data.silknow.org/object/1279b299-80cf-39b4-be12-0668b6482e5a,cer,Bordado popular español.,Embroidery
http://data.silknow.org/object/12560432-76e8-3e24-bbb2-5753121d7665,cer,"Buena traducción española del estilo Regencia francés.  
Junquera, J.J.Salón y corte.Doménico Scarlatti en España, catálogo 57, página 432.",Damask
http://data.silknow.org/object/12510d5f-4942-3008-a972-39348bb8fa34,cer,"Fragmento rectangular de seda azul (raso). Decoración a base de seda labrada en su color, que forma una red con elementos vegetales estilizados, incluidos unos dentro de otros.",Satin (fabric)
http://data.silknow.org/object/1243284b-de0d-3c49-8442-7d374ab95e23,cer,"Abanico plegable.   
  
País: simple (""a la inglesa""), de raso de seda color rosa, pintado a la aguada en tonos azules y blanco.  
Varillaje (esqueleto): 20 varillas + 2  guardas de marfil, calado con ""grillé"" y grabado.  
Clavillo: remachado sobre virola de nácar con anilla de metal con otra más pequeña de la que pende un doble cordón de hilo de seda color rosa fuerte  con una borla con trabajo de pasamanería e hilos de seda del mismo color.  
  
Cara: escena cotidiana. Seis figuras, una mesa con el servicio del té. En el suelo diversos objetos chinos relacionados con el comercio; rollos...En ambos extremos decoración vegetal con grandes flores  y cenefa superior con motivos vegetales en azul y blanco.  
Revés: sin decoración y espigas o pajillas al aire.  
  
Fuente: cartela central con escena galante de tipo europeo con fondo de ""grillé"", el resto  con jarrones y flores.  
Revés: sin decoración.  
Guardas: figura en la parte superior con arquitectura, rocallas flores...",Satin (fabric)
http://data.silknow.org/object/f4c27718-8087-3155-a172-7d4c0fce4b1c,cer,Edad Moderna,Damask
