"obj","museum","text","material_group"
"http://data.silknow.org/object/4a665a8e-a35a-3680-a34e-f2c7a6fa70a2","http://data.silknow.org/graph/cer","Imagen de Cristo crucificado de tres clavos, muerto, con  la cabeza coronada de espinas inclinada sobre la parte derecha del pecho, paño de pureza que rodea y se ajusta al cuerpo recogiéndose en ambos costados, con nudos de los que cuelga formando pliegues, cruz latina  con cartela rectangular con inscripción que se clava en la parte superior del larguero.  
El cuerpo  está bordado al realce con la técnica al pasado, en seda lasa de distintos colores actualmente muy decolorados, utilizándose punto de matiz y de hábito. Este bordado se ha ejecutado sobre una base preparada con materiales interiores de relleno con los que se consigue el relieve de la figura, pudiéndose apreciar de abajo a arriba los siguientes estratos: lienzo de tafetán de lino, cartón fino de color blanco, dos capas de tejido de tafetán de lana de color amarillo, crin de caballo y tafetán de lino sobre el que se han practicado las puntadas y en el que puede verse, merced  a las abundantes pérdidas de los hilos de bordado,  el dibujo  subyacente que sirve de guía apreciándose un esquemático estudio anatómico de la figura.   
Por su parte la cruz está realizada con la técnica de bordado en metal plano de hilos tendidos que combinan distintos efectos decorativos con los que se consigue los efectos de volumen, realizados con hilos metálicos de plata sobredorada aplicados igual que en el caso anterior sobre una base compuesta con los siguientes materiales de relleno: tejido de tafetán de lino, cartón fino de color blanco, tafetán de lino y para los cantos además, pasadas de hilos de cáñamo de torsión ""Z"". El perímetro de la pieza está contorneada con un haz de hilos de lino de color rojo, sujetos con punto de hábito, mientras la corona de espinas está bordada con cordoncillo de color verde.","Gold thread"
"http://data.silknow.org/object/d6badd88-baf5-380b-a302-478042787a33","http://data.silknow.org/graph/cer","Medallón bordado en oro y sedas de colores, con representación de San Roque, santo protector de la peste, con la iconografía propia del mismo.  Se dispone de pie y viste túnica azul y manto rojizo; con una mano sujeta el bordón de peregrino, mientras que con la otra levanta sus ropas y deja al descubierto toda su pierna derecha, para mostrar sus llagas. Un ángel de pequeñas proporciones se inclina ante él y le cura las heridas. A la derecha del santo se sitúa un perro con un pan en la boca. La escena se desarrolla en medio de paisaje rocoso y con montañas al fondo, bajo un cielo azul.  
Rodea la representación una ancha cenefa de tipo renacentista, constituida por círculos y roleos enlazados.  
Aplicado a un tejido de fondo, debió formar parte de algún ornamento o paño litúrgico.","Gold thread"
"http://data.silknow.org/object/d0267721-8376-334b-8d56-ddb32abad5fd","http://data.silknow.org/graph/cer","Medallón bordado en oro y sedas de colores, con representación del Misterio de la Anunciación. La Virgen María se sitúa a la izquierda, arrodillada en un reclinatorio, con una mano sobre un libro abierto y la mirada baja en actitud de recogimiento, y se vuelve hacia el arcángel San Gabriel, dispuesto a la derecha. Sobre la Virgen se sitúa el Espíritu Santo en forma de paloma. Un jarrón de azucenas, símbolo de la virginidad de María, sirve de eje a la composición.   
La escena va rodeada por ancha cenefa de tipo renacentista.","Gold thread"
"http://data.silknow.org/object/5aa12d85-3619-32eb-b056-d3506424d2c0","http://data.silknow.org/graph/cer","Forma parte junto con las piezas E03043, E02995 y E03120 y E07195 de un disfraz de albanés que lució el conde de Eu, hijo del infante duque de Montpensier, en la fiesta de disfraces que organizaron en Madrid los condes de Fernán Núñez. Este disfraz está documentado en la pintura DE01359b, obra de Leopoldo Sánchez del Bierzo.","Gold thread"
"http://data.silknow.org/object/5aa12d85-3619-32eb-b056-d3506424d2c0","http://data.silknow.org/graph/cer","Chaqueta de paño marrón con escote redondo a la caja y abertura total en el centro del delantero con adorno de veinte botones troncocónicos de pasamanería. Las mangas japonesas llevan abertura en la bocamanga, adornada ésta con galón y cordoncillo de pasamanería en hilo de oro y catorce botones de cascabel metálicos. Forro de damaco amarillo con bolsillos de parche en damasco rojo, rematados por galón rojo de seda y oro. Decoración con galones en las hojas delanteras y motivos geométricos y lacería en mangas y hombros","Gold thread"
"http://data.silknow.org/object/ddeaa00b-069d-3a17-930f-eb7e9d34756b","http://data.silknow.org/graph/cer","De forma cuadrada realizada con armazón interior de cartón cubierto por su cara anterior de damasco de seda granate con decoración bordada con la técnica de hilos tendidos al realce y plano, en la que se emplean  hilos de plata y plata sobredorada tipo muestra, cordoncillo y canutillo,  así como lámina dorada y lentejuelas. Igualmente para los detalles se emplean pequeñas puntadas de seda negra y naranja. Sobre un fondo sembrado de lentejuelas e inscrito en una doble orla se dispone el motivo principal, el Agnus Dei, que aparece rodeado por motivos florales. El reverso aparece cubierto por un forro de tafetán de lino.","Gold thread"
"http://data.silknow.org/object/283edfbf-9255-3d5e-ad24-5feb2ec68b06","http://data.silknow.org/graph/cer","Corpiño de cuerpo corto y ajustado, sin mangas, con escote de pico y abertura frontal con ojetes. La prenda está confeccionada con tres piezas de tejido de terciopelo de seda de color Burdeos que se unen entre sí en los hombros y en los costadillos de la espalda. Además lleva un estrecho galón dorado que bordea el cuello y los delanteros ocultando además las costuras de los costadillos. Puede verse también un cordoncillo igualmente en hilo de oro, que discurre por la abertura frontal. Cosido al borde inferior del cuerpo, presenta un faldellín de tafetán de lino, tejido que se utiliza también para el forro del interior.","Gold thread"
"http://data.silknow.org/object/1bec15e8-bf94-3a89-979b-bfc6b499dc41","http://data.silknow.org/graph/cer","Corpiño de cuerpo corto y ajustado, sin mangas, con escote de pico y abertura frontal con ojetes. La prenda está confeccionada con cinco piezas de tejido con fondo de terciopelo cortado de seda de color morado con decoración en reserva en lamé de oro a base de ramas de vid con hojas y uvas que caen sobre una sucesión de palmeras. Además lleva un galón dorado que bordea el cuello y los delanteros y un cordoncillo también en hilo de oro, que discurre por escote y delanteros y que oculta las costuras de los costadillos. Cosido al borde inferior del cuerpo, presenta un faldellín de tafetán de lino. El interior está forrado igualmente con tafetán de lino, reforzándose la zona de los ojetes con un tafetán estampado con pequeños motivos florales colocados al tresbolillo.","Gold thread"
"http://data.silknow.org/object/a2c02d3e-6be1-37fa-884f-29d3fa5711a5","http://data.silknow.org/graph/cer","Corpiño de seda granate con fondo gros de tours decoración brocada en hilo de plata sobredorada en forma de rama florida. Presenta cuerpo corto y ajustado sin mangas, con escote redondo bajo, abertura frontal cerrada con ojetes y faldellín de tafetán de lino.","Gold thread"
"http://data.silknow.org/object/6416c0d9-a65a-3de8-9906-3287db3b81bf","http://data.silknow.org/graph/cer","Estola realizada con cinco piezas de tejido compuesto con base de damasco de seda de color beige y decoración de tramas lanzadas en hilo de seda beige, rosa y amarillo, con las que se forma la ornamentación de carácter vegetal a base grandes hojas, flores y ramas que cubre la superficie. En el centro de la banda y de cada una de las puntas aparecen aplicadas cruces griegas realizadas con galón dorado de pasamanería, de motivo geométrico realizado con seda amarilla, hilo de plata sobredorada tipo muestra y lámina de plata sobredorada. Remata los extremos inferiores, galón con corta flecadura listada de seda beige y granate. Forro compuesto de seis piezas de tafetán de lino de color beige ligeramente encerado sobre el que se disponen cruces de pasamanería en idéntica ubicación que las de la cara anterior. A lo largo de la banda y a ambos lados de la cruz central aparece manuscrita la siguiente inscripciÓN.: a la izquierda ´LONGITUDO SSmi. SEPULCHRI´, a la derecha ´Dni. Nri. JESU CHRISTI. 1751.´","Gold thread"
"http://data.silknow.org/object/eb7890b4-3b30-3916-bf77-3615a16570ab","http://data.silknow.org/graph/cer","Prenda masculina de busto con cuello a la caja, sin mangas, entallada, con abertura frontal con botonadura forrada oculta y bolsillos de tapilla. Los delanteros, que terminan en pequeños faldones, están realizados con tejido de de lamé de plata y por su interior están forrados con tafetán de seda marfil. El espaldar está compuesto de dos piezas de tafetán de lino unidas longitudinalmente por el centro de la prenda dejando una pequeña abertura en la parte inferior. La decoración que se localiza en el perímetro de los delanteros, en las tapillas de los bolsillos y en los botones, combina ramos sinuosos, flores y motivos perlados y está realizada mediante bordado de aplicación, utilizándose hilos de canutillo de plata sobredorada, lentejuelas y espejuelos.","Silver thread"
"http://data.silknow.org/object/5324adb7-b97d-380a-8ce6-e43259a177d3","http://data.silknow.org/graph/cer","De forma cuadrada realizado por la cara anterior con tejido base de Gros de Tours de seda de color beige cuya superficie aparece bordada con la técnica de matizado con sedas lasas beige, rosa, azul, amarillo y blanco y la de hilos tendidos con hilos de plata sobredorada tipo muestra, cordoncillo y camaraña y laminilla dorada. La decoración se dispone en torno a un gran florón central desarrollándose de forma simétrica a base de flores, palmetas, hojas y roleos. El perímetro está rodeado por un cordoncillo de plata sobredorada.  
Para la cara posterior se ha utilizado un tejido base de tafetán de seda de color beige que aparece bordado con la técnica de matizado con sedas lasas beige, rosa, azul, amarillo, verde y blanco y la de hilos tendidos de plata sobredorada tipo muestra y cordoncillo. La decoración de carácter naturalista parte de una pequeña flor con ráfagas situada en el centro de la pieza alrededor de la cual se dispone una decoración a base de ramos de flores con lazos, hojas y roleos que se entrecruzan entre si.   
El interior de la pieza está forrado con tejido de tafetán de rayón de color verde.","Silver thread"
"http://data.silknow.org/object/729637b2-b618-3677-871d-aa10fc94fdfc","http://data.silknow.org/graph/cer","Manípulo realizado con seis piezas de tejido compuesto con acanalado de seda de color marfil y decoración de tramas lanzadas y espolinadas en sedas polícromas y en hilo de plata tipo muestra, con las que se forma la ornamentación de carácter floral que cubre la superficie. En el centro de la banda aparece una cruz griega confeccionada con galón dorado de pasamanería. Pequeñas costuras unen las dos tiras de la pieza cerrándola y formando la presilla por la que se introduce el brazo. Forro compuesto por dos piezas de tafetán de lino de color marfil ligeramente encerado.","Silver thread"
"http://data.silknow.org/object/29adcb14-ab17-3e11-b3ff-0b4046b7c246","http://data.silknow.org/graph/cer","Manípulo realizado con seis piezas de tejido compuesto con acanalado de seda de color marfil y decoración de tramas lanzadas y espolinadas en sedas polícromas y en hilo de plata tipo muestra, con las que se forma la ornamentación de carácter floral que cubre la superficie. En el centro de la banda aparece una cruz griega confeccionada con galón dorado de pasamanería con el que se contornea también el perímetro de las puntas. Pequeñas costuras unen las dos tiras de la pieza cerrándola y formando la presilla por la que se introduce el brazo. Forro compuesto por cuatro piezas de tafetán de lino de color marfil ligeramente encerado.","Silver thread"
"http://data.silknow.org/object/0048d58e-d10c-332d-8c12-9faf38de6390","http://data.silknow.org/graph/cer","Prenda de cabeza de forma semicircular realizada con dos piezas de tejido, la menor colocada en sentido transversal, con ligamento de seda de color salmón con decoración realizada en seda azul, verde, blanca e hilos metálicos de plata y plata sobredorada. La decoración principal se reparte alternándose en bandas, en las que se suceden los ramos vegetales en azul y blanco con león rampante en hilo dorado, con otras en las que aparece el mismo ramo vegetal en este caso verde y un ave empenachada en hilo de plata. Los espacios resultantes se completan con pequeñas ramitas con hojas y frutos que se alternan según la hilera con ovejas adornadas con lazo y pequeños jabalíes.   
La prenda aparece rematada perimetralmente por puntilla de encaje tipo Puntos de España realizada con hilo metálico de plata sobredorada.","Silver thread"
"http://data.silknow.org/object/e33b8e45-0ce5-3c45-85ce-67ad8bcc791c","http://data.silknow.org/graph/cer","Cubrecáliz realizado con seis piezas de tejido Pequín en el que se combinan bandas verticales de motivos de dirección contrapuesta en terciopelo cortado y tramas de lamé de plata, que se separan entre sí por estrechas hileras de sarga de seda de color marfil. La decoración alterna diminutos y esquemáticos ramitos florales con motivos geométricos en V. El interior está forrado con tejido de tafetán de seda de color marfil.","Silver thread"
"http://data.silknow.org/object/aea6bfc7-2f12-3e1a-8b7b-213d73b2dac0","http://data.silknow.org/graph/cer","Traje de Virgen compuesto de jubón y saya realizados en tejido Gros de Tours de seda de color naranja con tejido interior de refuerzo en tafetán de lino y decoración bordada en hilos metálicos de plata y plata sobredorada en la que se combina el punto trevesado, hilos tendidos, nudos y setillos. Forro interior en tafetán de seda verde.   
El jubón presenta escote redondo a la caja con volante de encaje de bolillos de carácter mecánico, manga larga y cuerpo corto y ajustado, con punta en el centro del borde inferior y abrochadero en la espalda con ojetes y cordón trenzado de seda verde. En el centro del delantero, bordado simétrico con águila bicéfala coronada rodeada por una orla vegetal formada por flores, hojas y roleos. En la mangas ramos florales diferentes, uno de ellos con granadas.   
La saya está compuesta por cinco piezas de tejido, es larga, con cinturilla tableada con abertura parcial a la espalda y con vivo al borde que se prolonga a modo de cinta para cerrar la prenda. Pequeños ramos con flores y granadas iguales a los del jubón se disponen en bandas por toda la superficie, haciéndose más espesa junto al borde inferior. Un galón de plata remata el borde inferior de la saya.","Silver thread"
"http://data.silknow.org/object/6ce334ac-0d4f-3b83-ae90-c58d8b8ccb9f","http://data.silknow.org/graph/cer","Prenda de busto realizada en tejido Gros de Tours en seda de color azul cobalto con tramas lanzadas de lamé de plata. Su forma es semicircular con pequeña escotadura en la parte posterior del cuello y con los picos delanteros levemente prolongados a modo de pequeñas caídas de vértices redondeados. La decoración se forma mediante la aplicación de cintas de recorrido ondulante, bordeadas por puntillas de encaje torchón con motivos de grandes hojas. Para las cintas que discurren en torno al cuello y al borde inferior se ha utilizado el mismo tejido azul de lamé de plata mientras que para la que bordea perimetralmente la prenda, se ha utilizado tejido de raso de color verde claro, perfilado por la parte superior con estrecho galón de tafetán de seda amarillo ligeramente desflecado. Sobre ellas y a intervalos regulares pequeños madroños realizados con sedas polícromas. Parejas de tres lazos de raso de seda salmón ribeteados con puntilla se disponen a cada lado de la abertura del delantero y otro en el centro de la parte posterior del cuello.  
El interior de la prenda está forrado con tejido de tafetán de seda de color rosa.","Silver thread"
"http://data.silknow.org/object/d83f914b-932d-33b3-b0fe-f98a3779bedf","http://data.silknow.org/graph/cer","De forma cuadrada con armazón interior de cartón cubierto por tejido de tafetán de seda de color verde con decoración bordada con la técnica de hilos tendidos realizada con láminas de plata y plata sobredorada, hilos tipo muestra y canutillo igualmente de plata y plata sobredorada y lentejuelas de distintos tamaños y con formas redondas y floreadas. Sobre el fondo e inscrito en fina orla, se coloca un jarrón con gran palma central flanqueada por dos ramas que caen  hacia la base, como único motivo decorativo y que ocupa toda la superficie.  El reverso está cubierto por tejido de tafetán de lino de color blanco.","Silver thread"
"http://data.silknow.org/object/ddeaa00b-069d-3a17-930f-eb7e9d34756b","http://data.silknow.org/graph/cer","De forma cuadrada realizada con armazón interior de cartón cubierto por su cara anterior de damasco de seda granate con decoración bordada con la técnica de hilos tendidos al realce y plano, en la que se emplean  hilos de plata y plata sobredorada tipo muestra, cordoncillo y canutillo,  así como lámina dorada y lentejuelas. Igualmente para los detalles se emplean pequeñas puntadas de seda negra y naranja. Sobre un fondo sembrado de lentejuelas e inscrito en una doble orla se dispone el motivo principal, el Agnus Dei, que aparece rodeado por motivos florales. El reverso aparece cubierto por un forro de tafetán de lino.","Silver thread"
"http://data.silknow.org/object/c06ade5c-372c-38a7-8991-2e301ececbce","http://data.silknow.org/graph/cer","Corpiño de cuerpo corto y ajustado, sin mangas, con escote de pico y abertura frontal con ojetes. La prenda está confeccionada con cinco piezas de tejido compuesto, con fondo de Gros de Tours en seda amarilla con decoración de tramas lanzadas en el mismo color, con motivos de cintas de bordes ondulados rellenas de círculos y distintos tipos de dameados combinados con pequeñas florecillas. La decoración se completa con ramas de recorrido sinuoso con grandes flores y capullos realizas con sedas  en verde, marfil, rosa y granate e hilos de plata espolinados.  Además lleva cosido al borde inferior del cuerpo, un faldellín de tafetán de seda de color ocre. Por su parte el forro interior es de tafetán de lino.","Silver thread"
"http://data.silknow.org/object/6416c0d9-a65a-3de8-9906-3287db3b81bf","http://data.silknow.org/graph/cer","Estola realizada con cinco piezas de tejido compuesto con base de damasco de seda de color beige y decoración de tramas lanzadas en hilo de seda beige, rosa y amarillo, con las que se forma la ornamentación de carácter vegetal a base grandes hojas, flores y ramas que cubre la superficie. En el centro de la banda y de cada una de las puntas aparecen aplicadas cruces griegas realizadas con galón dorado de pasamanería, de motivo geométrico realizado con seda amarilla, hilo de plata sobredorada tipo muestra y lámina de plata sobredorada. Remata los extremos inferiores, galón con corta flecadura listada de seda beige y granate. Forro compuesto de seis piezas de tafetán de lino de color beige ligeramente encerado sobre el que se disponen cruces de pasamanería en idéntica ubicación que las de la cara anterior. A lo largo de la banda y a ambos lados de la cruz central aparece manuscrita la siguiente inscripciÓN.: a la izquierda ´LONGITUDO SSmi. SEPULCHRI´, a la derecha ´Dni. Nri. JESU CHRISTI. 1751.´","Silver thread"
"http://data.silknow.org/object/a8ed4ebc-2432-3187-b477-459e53fa6931","http://data.silknow.org/graph/imatex","conserva els dos voravius","Gold thread"
"http://data.silknow.org/object/d751e1ad-d1b3-30e0-9406-fa182caa9e22","http://data.silknow.org/graph/imatex","conserva un voraviu","Vegetable fibre"
"http://data.silknow.org/object/39feb467-54f1-3a91-85f2-1f69c6cb1edd","http://data.silknow.org/graph/imatex","Fragment de banda que presenta una decoració central de motius vegetals, emmarcada per dues sanefes estretes amb elements també vegetals.","Vegetable fibre"
"http://data.silknow.org/object/32476e4c-a274-3e41-8474-730fda573332","http://data.silknow.org/graph/imatex","Fragment de banda que presenta una decoració central de motius vegetals estilitzats que es van repetint de forma simétrica. Està emmarcada per una petita sanefa d'elements també vegetals.","Vegetable fibre"
"http://data.silknow.org/object/f9b6cd4e-8d24-33f4-b599-a1e30b5d3bc2","http://data.silknow.org/graph/imatex","Fragment de banda que presenta una sanefa central que ocupa la major part del teixit. Aquesta mostra diferents motius geomètrics dels quals en destaca un quadrat amb una estrella de 8 puntes al seu interior. Està emmarcat, per dalt i per baix, d'una sanefa més petita també amb motius geomètrics.","Vegetable fibre"
"http://data.silknow.org/object/2d456467-0cd6-3065-8d07-555ea349c9e9","http://data.silknow.org/graph/imatex","Banda que presenta un motiu vegetal estilitzat emmarcat per rombes, que es van repetin al llarg del teixit. El fons és de color cru i els elements són brodats en blau.","Vegetable fibre"
"http://data.silknow.org/object/e688b39b-3938-3af8-bcc7-0f4846962da7","http://data.silknow.org/graph/imatex","Banda en disposició de fris. Es troben representats ocells de gran mida, coronats i amb les ales desplegades, situats enfront d'un arbre de la vida col·locat sobre un gran gerro, als peus del qual trobem dues aus de mida més reduïda. Aquest conjunt es repeteix al llarg de la banda, quedant separat cada grup per un motiu de tipus geomètric. Per sobre i per sota del motiu central es repeteix una sanefa amb un motiu floral estilitzat.","Vegetable fibre"
"http://data.silknow.org/object/e688b39b-3938-3af8-bcc7-0f4846962da7","http://data.silknow.org/graph/imatex","Tafetà de lli .
ORDIT: 16 fils per cm.
TRAMA: 15 passades per cm.","Vegetable fibre"
"http://data.silknow.org/object/3e30921d-e6ed-3c47-aaad-ea6c2ccf74d4","http://data.silknow.org/graph/imatex","Fragment de banda formada per una sanefa central, emmarcada per dalt i per baix per una sanefa més estreta amb motius vegetals.·La sanefa central presenta dos ocells afrontats que flanquegen la representació del que podria ser l'arbre de la vida, alternant-se amb una altra representació de l'arbre de la vida. Aquests dos motius es van repetint al llarg del teixit.","Vegetable fibre"
"http://data.silknow.org/object/6ab689fe-bebe-345a-b9d7-c00e752c89f1","http://data.silknow.org/graph/imatex","Fragment de banda","Vegetable fibre"
"http://data.silknow.org/object/5ad53d46-7fb8-3378-8e49-320b931a8af2","http://data.silknow.org/graph/imatex","conserva un voraviu.","Vegetable fibre"
"http://data.silknow.org/object/c9db6a3d-9221-3082-968d-40b4be74e821","http://data.silknow.org/graph/imatex","conserva un voraviu","Vegetable fibre"
"http://data.silknow.org/object/b7bfbb31-9149-336d-b3e7-95ac3d167936","http://data.silknow.org/graph/imatex","conserva un dels voravius","Vegetable fibre"
"http://data.silknow.org/object/4ab8a244-2bf7-3caa-b328-d12ccb13aea9","http://data.silknow.org/graph/imatex","conserva un voraviu","Vegetable fibre"
"http://data.silknow.org/object/dc51819c-bcc3-3fc5-b26f-d851221c2e8b","http://data.silknow.org/graph/imatex","conserva fragments de voraviu","Vegetable fibre"
"http://data.silknow.org/object/87a67472-2aef-34d1-bb48-2d3ae2a4ab3e","http://data.silknow.org/graph/imatex","conserva fragments de voraviu","Vegetable fibre"
"http://data.silknow.org/object/1a6655d1-af27-3741-b5bf-898283e087d7","http://data.silknow.org/graph/imatex","conserva fragments de voraviu","Vegetable fibre"
"http://data.silknow.org/object/4c3a2b44-24c9-37c8-aeb8-3e43c140a376","http://data.silknow.org/graph/imatex","Teixit d\'estil bizarre.","Gold thread"
"http://data.silknow.org/object/a4f513f7-dcae-39a0-9f50-d542334bb9a1","http://data.silknow.org/graph/imatex","Teixit d'estil bizarre.","Gold thread"
"http://data.silknow.org/object/42c36d1a-5a07-3c95-b934-54e638dc7886","http://data.silknow.org/graph/imatex","Teixit d'estil bizarre.","Gold thread"
"http://data.silknow.org/object/b0a9e36d-e7eb-3735-9ddb-d3b530e63474","http://data.silknow.org/graph/imatex","conserva un dels voravius","Gold thread"
"http://data.silknow.org/object/79648e37-417d-343c-b825-d1312f9aacd7","http://data.silknow.org/graph/imatex","conserva un dels voravius","Gold thread"
"http://data.silknow.org/object/3f7383e9-a8db-3f73-b078-6a9c0b17da4e","http://data.silknow.org/graph/imatex","conserva un dels voravius","Gold thread"
"http://data.silknow.org/object/035a05b2-a2d1-3715-af4b-0a06d51ac3fc","http://data.silknow.org/graph/imatex","conserva fragments de voraviu","Gold thread"
"http://data.silknow.org/object/035a05b2-a2d1-3715-af4b-0a06d51ac3fc","http://data.silknow.org/graph/imatex","conserva fragments de voraviu","Silver thread"
"http://data.silknow.org/object/5d6faa9b-0b21-35c4-a2bf-e6379d3370aa","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/131caf02-3768-33f2-9fa7-6dd5447c8b7f","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/4a12b952-2ae2-30d2-9ff1-522fe6ca35bd","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/4be37b27-1b06-3b6e-8aed-37eb73378894","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/e34d49fc-0d10-34e5-89bd-afdac82d05d6","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/097eff7d-4daa-3029-b5df-742995fb24e5","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/419f5a96-b8f0-361f-8ad1-286814c966ee","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/dc27347a-f65e-3b10-a570-8cd5883d22e2","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/9d44720c-cafc-34a0-adea-f77ed76d5466","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/583b30af-50fb-36ff-9b61-bf3107758248","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/3e56ca67-db82-306d-89f7-75cfec7e966e","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/2908b11f-6a93-33ff-98c6-5744f64cafd0","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/59ce96ce-478b-3717-bbd4-315f497b9e48","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/77a13356-073d-3759-b89c-c098c9db495b","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/feee9dda-9963-35ef-8089-5f04804eacce","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/3a34b27e-184f-3603-b532-1586ed2e173e","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/025d74f6-90e9-371a-8169-fc5d3295cf7c","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/a28a9b96-959a-3575-9dff-acb09709940b","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/238eebd8-3d51-3735-82d4-c82a985810bd","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/9aa90635-8f83-3d31-ad18-183005f74a15","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/a7d600a1-a2e2-3adc-aec3-5e83cb4b4992","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/26c42627-cb4b-3c17-8dba-7f08ad82e91d","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/33809a31-ac18-3eab-ad80-2947ee0c0d70","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/c92de52b-b618-3a9b-ba36-e24ac1f49d8c","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/b5f57adc-832f-3577-af14-6546e86d57ca","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/9dad3889-b3d8-379e-bcd5-dfbc61599cba","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/25c86170-976b-3ccb-93f1-e56cfa366847","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/f166b3ad-31b2-35ce-9ee1-241e6c2f4732","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/e5f5f20d-81e6-391a-8f8c-0a056ce4dd4e","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/32653c0f-c354-35c4-a2af-a67a669f0304","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/5a8b6cc8-b157-32c1-8676-b1776c9c2e0e","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/52477421-4d83-3dd8-8721-652618529e9b","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/50ac1328-8ff6-3882-ba97-161c16ebb82a","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/f1d8f850-5a5e-3b34-b4b0-bf173d5f6597","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/484a508d-cda6-3eb2-a1a7-6046777246cf","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/1f0ffdd6-1ad7-3ed0-814d-5b980109d311","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/d869c637-4ce4-395c-9b38-8d4f05773de8","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/48675470-ef6b-3225-8df5-a189432a4d6d","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/76f58eec-e9e4-3a0e-9acb-5572e1a989b2","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/412420cc-5917-33f1-8820-555e06541378","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/21905799-e6ff-355d-8d3b-67b7094895e6","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/5c773104-bfee-374a-b0b5-d4f432e97128","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/ede9b521-78e6-37f5-a011-2f21609e52d4","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
"http://data.silknow.org/object/36afbb9c-433a-3c51-b48d-1b66b2ccc5a2","http://data.silknow.org/graph/imatex","conserva 1 voraviu","Vegetable fibre"
